L,R,F,M,C
0.32641579736624693,0.004321834839418604,1.8556297587292867,2.2768588606312363,0.07571711586885989
0.2965350485064328,-0.5846990673656638,2.0446636789748163,1.6962314807962058,3.2794249650973075
1.3112512868014798,-1.1626729622140413,2.093618784874903,2.2210867645131187,0.3067004940888021
1.4849252992913182,-2.064292577450718,1.8260175489752613,2.3036585257119264,-0.03269634017655334
0.3189974986973428,-1.5111264272345466,2.0446636789748163,2.260623545997296,0.1371943339120179
0.7537843553600304,-1.9120779272161068,2.5474524597078094,2.2107643741654734,0.342534143036641
0.9097107218492723,0.2208036126963989,1.5203422085041485,1.6552364343177335,3.5666343424932494
0.02621674891688214,0.278159884932187,1.1090713530107283,1.637847164565699,3.6989415205267426
0.8971554197262581,-2.537114467344698,2.370775717246254,2.1180342426814702,0.7592986824776004
-0.01639504524926702,-2.064292577450718,1.558416313075619,2.1895405227917317,0.4313171457608475
-0.19326567001706063,-1.7877095023426324,2.74399227596858,2.38012015886379,-0.3325600631274817
0.20112546233778372,1.036672298916796,0.9332595464410396,1.8986555720378,1.9206953490493175
1.3785958783940762,-0.8710972441232924,1.8845283513470572,1.670032511624109,3.4364797465350247
0.262791998057269,-0.09266075755260673,0.4781628556282094,2.353745005630658,-0.24328543710316752
1.0362818053423068,-1.3742413613556008,2.7851128836970784,2.2334422748393865,0.23133542755408357
0.40784689739407237,-1.9120779272161068,1.9403167154053074,2.2724843226209277,0.06957035204547576
-0.101020191164058,-2.260531392236612,2.1859130483786307,2.0674826958675654,0.9879231944737379
-0.3920205167965541,-0.9331525323861691,2.2507522747348165,1.8172333249094887,2.403342157457041
1.5144901074683068,-0.6248363963535353,2.672160414277828,2.3685464084016874,-0.3053929591320205
0.9604004123761078,-0.8142194971935358,1.912746913574001,1.6160839736026267,3.830117067402267
-0.6303097278353842,-2.537114467344698,2.6572629113698403,2.2709585709623314,0.06677962305503789
-0.8497138061753551,0.11064690593978851,1.5203422085041485,2.0829983027364203,0.898825126061273
1.5942997112264445,-1.2602874562684603,1.5203422085041485,1.6680877512762926,3.4213015311711654
1.186773381181433,-0.8420657225546723,1.7956555839219857,2.23848436016915,0.19314039336726424
0.7850900380260727,-0.7874655663744802,2.093618784874903,2.240531134119613,0.1834039034615227
-0.9634937993951832,-2.537114467344698,3.1731224870230625,2.1470307550403733,0.5906315916919669
1.5568589480638617,-1.5914706875567382,2.3320874085322467,2.2313608871904282,0.21835988868505846
1.1421948247800975,-2.260531392236612,2.7578564021972967,2.198444786410314,0.3548209227433986
0.6816715198736703,-0.493612257534167,-0.2642097393412988,1.9347621280975826,1.6635919734355549
-0.8497138061753551,0.7171498267202333,-0.2642097393412988,1.9347621280975826,1.6635919734355549
1.5700869936285835,-0.8142194971935358,2.312264914874458,2.291344660293348,-0.030861590930413057
0.900858341749306,-2.064292577450718,2.479872126873443,2.0826306274953885,0.8844021999093142
1.3829868116996575,-2.537114467344698,2.370775717246254,2.1070995781139654,0.7643417023131645
0.14648747772076617,-0.08325181119685744,1.7956555839219857,1.697083191112547,3.172156911185758
0.44362984438094466,-1.6825574973882347,2.9833749496412785,2.232850860391296,0.1924801848416669
-0.19180568051678976,-0.9014194714616208,1.9936247609742457,2.3637006635980082,-0.3180092983038613
1.3037833976135214,-2.537114467344698,2.312264914874458,2.2799179261848064,0.000613099138095942
0.32324071573449253,-1.3148876124486524,2.2716090362980994,2.1908175209649943,0.3688844604068858
1.1643246181881677,-0.5467927715874433,2.29210925450746,2.2681472534095204,0.044702936296317185
1.4187617178150107,-1.3148876124486524,2.642178013577171,2.3290214862911642,-0.19635067167295325
-1.8458670696972028,-1.3148876124486524,1.7956555839219857,1.66242427502259,3.4002251847152127
0.19310460618921038,-1.5111264272345466,1.558416313075619,1.6632353482473605,3.393498405511025
-0.9447393206758111,-0.8142194971935358,2.8248701233688256,2.3717864740536343,-0.35479398605830853
-1.1012813711597078,-2.537114467344698,2.7014114634924304,2.407802770794958,-0.4835996305107794
0.7350322536880275,0.19643895856095042,1.6658822213475022,1.8353963504964061,2.2178796813229615
1.620519295369624,-2.064292577450718,2.20791795130495,2.218708913381061,0.23999827759126796
1.102230020214613,-0.5108824912663946,2.1406535804173688,2.024589685362891,1.1438150485520964
1.3829868116996575,-1.9120779272161068,2.370775717246254,2.154802038030511,0.5173087991803861
0.6343560942496194,-1.3148876124486524,2.948612122540593,2.091394230387937,0.8069893358577968
-0.6750112178115696,-2.064292577450718,2.912811447203701,2.1393601030035705,0.5813096173305782
-0.5961725854060467,-2.260531392236612,2.462364756641397,2.2359026698784237,0.16133878151765657
1.0396781705415368,-2.537114467344698,2.29210925450746,2.0465091682675247,1.0243936957679214
1.4849252992913182,-1.3742413613556008,1.9936247609742457,1.9274794699180762,1.6581245615742959
0.8390267115671737,-2.537114467344698,1.9936247609742457,1.9943161049549545,1.2889012229364991
0.37945461322987617,-1.1186487976627582,2.22952634784244,2.0645840353969565,0.9260472600199532
1.159922954338154,-0.6458269077687782,1.7956555839219857,2.3620426280257107,-0.3359172361021879
0.141750572015874,-1.7877095023426324,2.1859130483786307,2.0802604124294417,0.8477079539695402
-0.07231416353367529,-0.25201827719758113,1.8260175489752613,1.6868995466475625,3.1817832332843263
1.4527086948938144,-1.4392560373221268,2.1406535804173688,2.1587869989259807,0.47982352853505156
-1.3842437381416974,-1.4392560373221268,0.3821729541856571,2.0427700948364356,1.0282098958784796
1.3785958783940762,-0.20575392082740296,1.558416313075619,1.6009140846707923,3.8276165969249414
-1.026001871841213,-1.5914706875567382,2.1406535804173688,2.1767200068797043,0.397400575242506
1.1529816206010597,-1.5914706875567382,2.462364756641397,2.1935923426386035,0.3198610322372351
1.3851777906817324,-0.05577946241168694,2.426564081304504,2.1931714860873104,0.31731226894862746
-0.43049151560993765,-1.1626729622140413,1.1623793985796662,1.6470284043450805,3.451781690314519
0.7077392948376541,-2.537114467344698,2.40825481631701,2.253070647924938,0.06484768944825098
1.3164011239426507,-1.1186487976627582,2.5141382740904126,2.3942975203232137,-0.4660877013166172
1.2629644975578578,-1.1626729622140413,2.5637688142872,2.217177244629789,0.2108175365139294
0.2594886521698151,-0.7874655663744802,2.22952634784244,2.1466970888821373,0.5143537031012196
0.4872671460602522,-0.667483894855773,2.312264914874458,2.1208788390056856,0.6276329525097875
0.5015536924076837,-1.6825574973882347,2.3896616754701983,2.0686490910204713,0.8748327093822492
1.5425287959698526,-1.6825574973882347,3.081997637129396,2.3233288082811665,-0.21712654331013478
1.3037833976135214,-2.064292577450718,2.5474524597078094,1.7481393265968117,2.713900032997482
1.396631712190206,-1.9120779272161068,3.1731224870230625,2.11133854627895,0.6640405161828341
1.2552684334634334,-2.064292577450718,2.6572629113698403,2.2187189164233554,0.19063298076460414
-0.9587846354911373,-0.966434147428147,2.642178013577171,2.031890240574352,1.0448097581817624
1.1332569309765133,-1.1186487976627582,1.9936247609742457,2.210340735487216,0.22270854495414086
-0.5627450426093618,-2.260531392236612,2.642178013577171,2.246840373403725,0.07210438961367714
-0.5120895690066226,-0.4442796008553384,2.595750271230199,1.994781266851534,1.2328294932123767
1.3807928436593815,-2.537114467344698,2.5474524597078094,2.2716696201843343,-0.0304346798895424
1.2403639864276288,0.5361549490055961,1.9936247609742457,2.02021496546023,1.097592651983131
1.1236251693594241,0.1839223175554791,2.0446636789748163,2.290164249823568,-0.10371879176338172
0.30940912652571323,-2.260531392236612,2.351587570898728,1.69500371698923,3.0582724886088486
-0.6457175422144742,0.051932162040481164,0.27782599061614865,2.3429296183972452,-0.3032103268778579
1.328353663411,-1.1626729622140413,1.595318718909925,2.0162142340584617,1.1142007941328695
0.916318174612412,-2.537114467344698,2.2716090362980994,2.1627028793057397,0.41916364191482425
0.27702860326464834,0.028542289038641318,2.29210925450746,1.5846851282812882,3.88072919043635
1.3463979292838704,-0.9331525323861691,1.6658822213475022,2.2283543221836783,0.1369646612200072
1.0498244396811889,-0.7129766020534217,1.9936247609742457,2.3223663079919707,-0.23177279337281595
1.3106780633685364,-1.1186487976627582,2.4445980085426338,2.2320420167521715,0.11922029758700244
0.8336365948292477,-1.3148876124486524,2.1634968151234326,1.6501055406344074,3.3688766827431116
1.5700869936285835,-1.9120779272161068,2.9718989428119476,2.46778083585638,-0.7389786296589718
1.4890356614627438,-0.19466200496179298,2.351587570898728,2.046258749572636,0.9482597416545839
-1.4403486718532637,-2.260531392236612,1.595318718909925,1.871342240332169,1.8898379309736444
-1.0235522471115264,-2.064292577450718,2.8378349367979254,2.0345370570834542,1.002426804627836
0.615033129322733,-1.6825574973882347,2.29210925450746,2.185658137931817,0.30308534591110525
1.5185256888183818,-2.537114467344698,2.672160414277828,2.2468306531273394,0.04657480190953413
1.437944986917966,-1.5111264272345466,2.01941572406839,2.045888966972542,0.936143791092616
-0.28802447879960524,-1.1626729622140413,2.74399227596858,2.203446073669904,0.2186043787961011
-1.396543441111667,-0.28889957233850094,0.7271709506810395,2.112543137479929,0.615717606175629
0.6960190469515186,-0.7617214622324809,2.22952634784244,1.617045129602069,3.579212772374608
1.5880393894374738,-1.4392560373221268,2.5141382740904126,2.1421544113654574,0.48109949332914986
0.34324450108716204,-1.9120779272161068,2.729965992541039,2.11944096939062,0.5779178739741555
1.4294473273886927,-1.7877095023426324,2.74399227596858,2.186909200405485,0.2792483260376465
0.6671948367249717,-1.5111264272345466,2.1406535804173688,2.270303950036449,-0.0609134365833326
1.2457455140064346,-1.7877095023426324,2.4445980085426338,2.102650810155651,0.6520032268592137
-0.43557800901456456,-0.667483894855773,0.5670356230532805,1.9682184705742898,1.3178881940306273
0.3051292083000602,-1.6825574973882347,2.74399227596858,2.1040685175089124,0.64190122083922
1.5656897237107645,-1.3148876124486524,2.7157737137416365,2.0739735252019798,0.7795983307896786
1.335144011250755,-1.6825574973882347,2.798512280773655,1.9809207654079264,1.244602458551718
0.13342726451302359,-1.9120779272161068,2.74399227596858,2.1137128509952037,0.5797147732642182
1.0212519919813305,-0.9331525323861691,2.1859130483786307,2.2462861638274854,0.013692564913741115
-0.5085316509091615,-2.537114467344698,2.8378349367979254,2.173362808158414,0.3120949893608823
0.5250861334349448,-1.1186487976627582,2.20791795130495,1.9374575884649832,1.4551313688159528
-0.09002405721727387,-1.6825574973882347,2.642178013577171,2.16656098916183,0.3402289528728238
1.3647964259176082,-1.7877095023426324,1.9936247609742457,2.1792954705857235,0.28165528549337215
0.40583541705166554,-0.9014194714616208,2.2716090362980994,2.2059422523123997,0.165623313477511
0.25838602729008064,-1.001423242199647,1.9672669183790754,2.1827154756861042,0.26177310865780135
1.1917197236401806,-2.537114467344698,2.642178013577171,2.2152015663626563,0.12494364570534862
0.03764483089454886,-1.209735607494255,2.497127583742082,2.4341955465721576,-0.6791588157207358
0.19769284988386177,-1.209735607494255,2.8248701233688256,2.1816148913002076,0.2628206359943111
-0.6245696444394144,-1.9120779272161068,2.2507522747348165,2.2291068280072106,0.0643814396971519
0.8596495611460054,-1.9120779272161068,1.9672669183790754,1.8776935623550153,1.765804698319611
1.1453749292850166,-1.5914706875567382,2.5474524597078094,2.162649922960318,0.3379123758973666
-1.0757946519232242,0.8529830222353533,2.093618784874903,2.0329304816871,0.9309414853509692
-0.9078740198761761,-2.537114467344698,1.7645049088356193,2.3105962902877475,-0.2586315580438816
-1.418296909549305,-1.9120779272161068,2.7851128836970784,2.1780137976544323,0.2660304384901799
1.1383703798763865,-1.4392560373221268,2.729965992541039,2.2512337810595393,-0.03336761187158402
0.54089373773233,-1.2602874562684603,2.29210925450746,2.202368522706421,0.16338983163863285
1.4273158780056454,-1.9120779272161068,2.3320874085322467,2.306580379115118,-0.24550960344052838
-1.058191273235823,-2.064292577450718,0.16352682418610248,2.1480633242424547,0.39299664088451264
-1.2102169969507475,0.4170424274822931,0.3821729541856571,2.1894683845770135,0.21259449405002015
1.3802438836526538,-1.3742413613556008,1.6311193942468172,2.1800761571972287,0.24256308274525648
1.4797725287051955,-0.3836051588044256,2.5474524597078094,2.316897240769286,-0.2963635087791908
1.39009660672267,-0.6898510723200612,1.7956555839219857,1.6876562544513154,2.9332278578766506
-1.14820076037974,0.3156199987720482,1.3982809854478602,1.9211725653822993,1.4859454188359225
-0.011169440898014964,-1.5111264272345466,1.6996656824794334,1.9095057828734687,1.5499051398198949
1.4997756424852566,-1.7877095023426324,2.729965992541039,2.1847265594792598,0.21140055097918228
-0.8762958712856981,-0.6458269077687782,1.3982809854478602,2.0604785508140964,0.7639781010819684
0.06772854508465308,0.04422430832633928,2.22952634784244,2.1481170741131215,0.3648168981824282
1.3198252096735923,-2.260531392236612,1.309408218022789,1.7519303074622121,2.482219346066978
1.4085441986902638,-0.0468625015051575,1.2623734224803236,2.2859141777965557,-0.19427947482460725
-0.5756622070283034,1.0855419327921556,2.0693910202146806,2.32875328327434,-0.35242927269863555
0.28789471436207215,-1.5914706875567382,2.426564081304504,2.0876512524454696,0.6332783729787882
1.2027936808769568,-1.7877095023426324,2.462364756641397,2.3130888240916336,-0.29725947986432255
0.9141187053968544,-0.4132679972119756,1.7645049088356193,2.204177320429485,0.12271765618355715
-0.11348138559776765,-1.7877095023426324,2.479872126873443,1.5396541043253502,4.008967635739404
-0.31300639202151775,-1.1186487976627582,2.595750271230199,2.186650847198985,0.19082011068853935
1.29396507603724,-1.3742413613556008,2.642178013577171,2.1951612635165962,0.15251720116017745
0.788266687600392,-1.001423242199647,1.4810195524798788,2.1740121352051003,0.24068227381906024
0.429808705573673,-1.9120779272161068,2.351587570898728,2.1534023982115515,0.32729201912502554
-0.16718653109611548,-2.537114467344698,3.050016180186396,2.179670277719541,0.21450711161110173
1.1453749292850166,-0.13165067197931535,1.354667685984051,1.5674449009000433,3.7704302272587067
1.5553824261629592,-1.5914706875567382,2.370775717246254,2.050827758999013,0.7856077408605225
1.5464947124658315,-0.6898510723200612,2.351587570898728,2.210986207126146,0.0799265304725303
1.2611917489042395,-1.4392560373221268,2.370775717246254,2.2672908607229156,-0.14179842592735206
1.3752947927517187,-0.528601352305667,2.1859130483786307,2.1686686026721005,0.25316550434530694
1.0095410678763463,-1.4392560373221268,1.4403636739035204,1.5321687024044612,4.039609718472823
1.3328837461926741,-1.5914706875567382,2.462364756641397,2.2897735650180597,-0.2314315126658112
1.2528929849900305,-1.001423242199647,2.6572629113698403,2.009291098394668,0.9779777287951062
1.637920429612264,-1.9120779272161068,1.354667685984051,1.9521778853877527,1.2687024431121876
1.2735601471001063,-0.9331525323861691,2.3320874085322467,2.0185233960263758,0.9286220711121663
0.9170506630441568,-0.7874655663744802,2.0446636789748163,2.0799608515247163,0.6355204043659606
0.06648622882040549,-0.8710972441232924,2.0446636789748163,2.1670672296471247,0.25019589291316857
1.5484740091145694,-1.6825574973882347,2.0446636789748163,1.8805502957836902,1.6505257338380919
0.6714662292070733,-1.7877095023426324,2.1634968151234326,1.569386291744888,3.7178704092423684
-1.2519902111422734,-0.966434147428147,0.4781628556282094,2.100125369990582,0.5364449267890593
1.117818300495799,-1.2602874562684603,2.0446636789748163,1.668298181660293,2.986277686376099
-0.4647093665859764,-1.1626729622140413,2.40825481631701,2.187931611218711,0.156865684820083
1.5661789034328943,-1.1626729622140413,2.1173667601460138,2.155143631421145,0.29397568083733583
-1.0407784994544504,0.03642836294864383,0.3821729541856571,2.0171238085052656,0.9229988740746945
0.8413312426385304,-1.5111264272345466,2.093618784874903,2.194187392394491,0.12648978161959487
1.0287844569188982,-1.5914706875567382,1.9403167154053074,1.9769225444447314,1.123104784584257
1.2373664490749814,-1.5111264272345466,2.312264914874458,2.17734624781095,0.1956850032475516
1.1718424113446695,-2.064292577450718,2.798512280773655,2.215924103259813,0.03786703033405428
1.5909317972748975,-0.493612257534167,2.1173667601460138,1.8388062286875801,1.880056158129144
0.7325701276790134,-2.260531392236612,2.3320874085322467,1.7293898838458688,2.555116376467522
-0.2664791837814561,-1.2602874562684603,2.1173667601460138,2.0987923842614697,0.5310618668749504
0.24620699382167008,-1.9120779272161068,2.3320874085322467,2.261964468728925,-0.1484830345520022
0.9052906228942035,-1.6825574973882347,2.462364756641397,2.187374064734217,0.14662670802416158
0.3681619006509885,-1.7877095023426324,1.8556297587292867,1.673648956989267,2.9266671287006663
0.8717468693355935,-2.260531392236612,2.01941572406839,1.5844750663401475,3.574701685476001
-0.3887183014184118,-1.9120779272161068,2.7014114634924304,2.0659292376985112,0.6778543369136397
1.343030015332325,-0.5846990673656638,2.2507522747348165,2.1525466728733935,0.2914069811887935
0.2034098069322358,-0.7369137176002749,0.16352682418610248,2.332394574731807,-0.41011549696510313
1.0679279515786828,0.4034445460693685,1.4403636739035204,1.5333162891154184,3.9694901261560944
0.29005915388677306,-0.667483894855773,2.426564081304504,2.2899596248125804,-0.2597684807519285
-1.4984819287033264,-1.1626729622140413,1.8260175489752613,1.6898542721446985,2.802873148547963
0.6765769697078413,-1.7877095023426324,2.3896616754701983,2.13968543195308,0.33878426260828
0.43870734796311284,-0.08325181119685744,0.8684203200848538,1.748801787988418,2.4017812095178
0.2361732663564689,-0.7369137176002749,0.03717495769027473,1.958354347161043,1.1902463939237673
1.5385530749731755,-2.064292577450718,2.729965992541039,2.33626199979871,-0.43659234765010874
1.0033064682448127,-1.001423242199647,1.7645049088356193,2.1396420609948317,0.3303117303707668
1.0545375467886193,-0.6898510723200612,2.672160414277828,2.2407561164917693,-0.08354615144130074
1.2623737984422752,-2.064292577450718,1.9936247609742457,2.0456861237538666,0.7523981020143574
-0.7725064205231645,-1.1626729622140413,2.85066108646297,2.0645606242423837,0.6625209944460553
0.9170506630441568,-0.9014194714616208,1.9672669183790754,1.5903588437120002,3.493404375960598
1.2373664490749814,-2.260531392236612,2.497127583742082,2.072987548177487,0.6162566969993917
0.5334742167327305,-0.9331525323861691,2.7014114634924304,2.211308783702048,0.020367944341462395
1.1811905000038787,-2.537114467344698,2.642178013577171,2.1232412116412154,0.3837169018311028
0.4641413552399542,-2.064292577450718,2.497127583742082,2.2281363837419192,-0.05160709414052858
1.2962806679766823,-0.966434147428147,2.729965992541039,2.1570522282740416,0.23670507789276007
1.0328782520632205,-2.537114467344698,2.40825481631701,2.2772076051943646,-0.2426980696502338
-0.48910257157419,-1.3742413613556008,0.3821729541856571,2.344857769170191,-0.4891190678567708
0.7185464268564441,-2.260531392236612,2.7715620777998873,2.231676832188332,-0.07769809858666213
0.19769284988386177,-1.4392560373221268,1.7325234518926198,2.273913153138066,-0.23884212627668816
0.968931882380088,-0.6458269077687782,2.29210925450746,2.1761456011810547,0.1429067375297395
0.3421978506603087,-1.9120779272161068,1.9936247609742457,2.1265104307137346,0.35020829849646407
-0.20646556620960277,-2.064292577450718,2.642178013577171,2.0514211188502482,0.6855775349558569
-0.23319490714074573,-0.2284939530677267,2.1406535804173688,1.894083891093512,1.4803425788932547
0.8949295670192338,-1.6825574973882347,2.686875121123866,2.182165337884694,0.11253513337656419
0.9639606934939395,-2.537114467344698,2.462364756641397,2.0996624193027844,0.4632943928420143
1.3424680099713389,-1.2602874562684603,2.7157737137416365,2.169321044214631,0.1623505841485794
1.2576403783242462,-0.35517863753779166,1.7956555839219857,2.0109492010861807,0.8725894373666181
0.09847858947346817,-1.9120779272161068,2.0446636789748163,2.0071462591378473,0.8903886745357749
1.4090835843482117,-0.06481453219147029,2.595750271230199,2.1861546181744584,0.09156898169796843
-0.7048484062275874,-1.5914706875567382,2.1173667601460138,2.147353549719298,0.25004758926596793
0.5100650941731912,-1.7877095023426324,1.9403167154053074,2.2016359254811415,0.025155400108476608
1.454282511679764,-2.260531392236612,2.9718989428119476,2.224075865138634,-0.06356518821616036
1.3357085814949567,-1.0772944517672753,2.1859130483786307,1.7116180050142376,2.5629435175984705
0.9338064664718481,-1.209735607494255,2.312264914874458,2.302823420578713,-0.3603989080991727
-0.02821511064301781,0.6723544492029421,1.8556297587292867,2.0688355855744422,0.5906521321840211
-0.07231416353367529,-1.7877095023426324,2.8378349367979254,2.135404155526262,0.295568076010998
0.67997512907914,0.028542289038641318,1.2134183165802368,2.2119334740381755,-0.018812548000651432
-0.12044622248712594,-1.001423242199647,2.5798661507741,1.9613110106151117,1.1018656299162046
-0.3854228528798027,0.2443279368262533,1.558416313075619,1.528596560043355,3.8700136882492657
1.0778980909155522,-1.7877095023426324,2.4445980085426338,2.2857460333287,-0.31232610878933476
0.9453605589133429,-2.537114467344698,3.0924713592684676,2.3034566973327433,-0.37961084350073776
-0.48910257157419,-0.4132679972119756,0.03717495769027473,2.2168866584541065,-0.062499795829839146
1.1035348302854584,-1.5914706875567382,2.5798661507741,2.1078166803334115,0.38520722564679705
0.232814730522301,-1.2602874562684603,2.5798661507741,2.197801223191516,0.009454416276148616
0.7521623901957182,-0.35517863753779166,1.9936247609742457,2.1707927045879236,0.11781967120890532
1.0552097216465113,-0.5108824912663946,0.9947721865806816,1.8506701298845007,1.6622675054627394
0.38965235395844666,-0.8710972441232924,2.1406535804173688,1.5523660532382648,3.6354492305879225
1.5215457428967227,0.04422430832633928,0.16352682418610248,1.8151674527782737,1.85954613698865
-0.5014393425051672,-1.3148876124486524,2.1859130483786307,1.901700775872073,1.3733345822828917
-0.16575001619569077,-1.3742413613556008,2.3896616754701983,2.133332881742176,0.2642282692261841
1.3469585631832535,-0.6248363963535353,1.3982809854478602,1.5556168098429275,3.5978094585471294
0.5232161584287894,-1.4392560373221268,1.8260175489752613,2.2486175639012846,-0.1987302563920256
1.6242976896459667,-2.260531392236612,2.7014114634924304,2.220547757514203,-0.09361949354985101
1.0511724517669014,-0.47676849320987463,2.1634968151234326,2.234830696508095,-0.14938144374175796
0.6859046845292754,-1.9120779272161068,2.3320874085322467,2.1932741506811193,0.012527048416728649
-0.8519122731262042,-0.9014194714616208,0.7271709506810395,2.257840074132608,-0.23938554311794674
1.124912742145653,0.2557927074678986,2.40825481631701,2.0979555187201253,0.4057023484577074
1.4527086948938144,-1.9120779272161068,3.2302396418677772,2.4406224089162354,-0.8619671021173634
-0.01378012056890803,-1.0383045373405668,1.1090713530107283,1.7132607076847686,2.4680417083435056
1.3486392931645885,-0.0039466033158945995,2.093618784874903,1.9456187445646405,1.121289534781072
-1.098714445915443,-1.6825574973882347,2.479872126873443,2.1939206906001574,-0.0004574553414234614
1.3857250693407814,-1.1626729622140413,2.1634968151234326,2.127839216618051,0.2700312656916086
1.5602989030099093,-2.260531392236612,2.4445980085426338,2.1471491254262123,0.1872627110685984
0.9330815720155392,-0.7874655663744802,1.9403167154053074,1.686520973678179,2.6248208976541116
-0.17872507978203814,-1.001423242199647,2.6572629113698403,2.2623281173251963,-0.26995947219666444
1.2899047498880227,-1.5914706875567382,2.7851128836970784,2.1899423385921457,0.00656873605629092
1.337964882565314,-1.5914706875567382,2.370775717246254,2.0688006205468956,0.5188773742876324
1.3741929233532884,-1.9120779272161068,2.6114267501721287,2.2982037511714917,-0.40322985258970145
0.5501202594496588,-1.4392560373221268,2.351587570898728,2.17309038171867,0.07043345187047619
1.485953875165264,-0.11187717747168342,2.3896616754701983,2.320330253410665,-0.48203147074436536
1.2204761988903274,-1.209735607494255,2.924864147269483,2.1259938048511473,0.2653327468030057
1.167461304035496,-1.6825574973882347,2.312264914874458,2.2054455524729986,-0.059516710093826565
1.3785958783940762,-2.064292577450718,1.6996656824794334,2.0741590100685423,0.489381918134425
1.0212519919813305,-0.7874655663744802,2.85066108646297,2.1753722331918466,0.05836055651007831
-0.10793115291315802,-1.6825574973882347,2.22952634784244,2.099685007334179,0.3737075923331554
-0.7766998474731337,-0.8142194971935358,2.1173667601460138,2.0987245568961943,0.3770817457356418
-0.9078740198761761,-1.0772944517672753,2.7157737137416365,2.410973459832372,-0.7873436131530528
0.046477531222164345,-1.9120779272161068,2.20791795130495,2.105326983586127,0.3463319225115997
1.0956900424169833,-0.7129766020534217,2.462364756641397,2.23692437895717,-0.18932252223988838
-0.15287880038527688,0.08192107014629285,1.9672669183790754,1.9986699252102644,0.8118066745885661
-0.6809345332523771,-2.537114467344698,2.530911044874013,2.0612775341689056,0.5188394865732971
0.4534298644952471,-0.03806060137241461,0.03717495769027473,2.2168866584541065,-0.12992525556676834
1.5637315154638312,-1.5111264272345466,2.462364756641397,2.3076315806761167,-0.4631367856159541
0.9738877517076342,-1.1626729622140413,2.4445980085426338,2.192986662730359,-0.03840737370893352
-0.7189641686653228,-1.7877095023426324,1.7645049088356193,1.5418706771307087,3.587041963239532
1.0652587753242853,-2.260531392236612,1.9936247609742457,1.8138532856920404,1.7750177940486165
0.906765339479979,-2.260531392236612,2.7851128836970784,2.0501865268656623,0.5582407460527
0.8581309790462959,-1.5914706875567382,2.5798661507741,2.1109701814284207,0.28941077763378487
1.2204761988903274,0.1176432523561887,2.22952634784244,2.062556901054144,0.500233074952464
1.2735601471001063,-2.260531392236612,2.3896616754701983,2.1375362637828093,0.1763702682930537
0.6816715198736703,-2.537114467344698,2.8883364433792,2.301077498672062,-0.448853726837674
-0.8965247961742724,-1.4392560373221268,2.3896616754701983,2.0442411439795802,0.5781304799337976
1.0612466859482972,-1.9120779272161068,2.4445980085426338,2.095610757060774,0.34995098675999753
1.1434676213040715,-0.7874655663744802,2.426564081304504,2.1666348321773388,0.05343474369968398
-1.727854849959263,0.5170461982203187,0.16352682418610248,2.1281025636222655,0.21005638398405085
1.1855344147687692,-0.7129766020534217,1.2623734224803236,1.7087450504345314,2.398667264449531
1.450607873792842,-1.001423242199647,1.7956555839219857,1.4998534581046965,3.891848031723581
-0.8629499164831747,-1.3148876124486524,2.595750271230199,2.285802084687952,-0.4008859440298852
0.7301042263666931,-2.064292577450718,1.912746913574001,2.0534358611877797,0.5307472219215602
1.446924820238439,-1.001423242199647,2.0693910202146806,1.9714288097082084,0.9093026109814495
0.1130323387932179,-2.064292577450718,2.729965992541039,2.0164601481923254,0.6838096340075177
1.3813416163397092,-1.4392560373221268,2.0693910202146806,2.269943247488051,-0.35908722399352405
1.3714349423581775,-2.537114467344698,1.7956555839219857,2.134837715254815,0.1623264512280302
0.5436672566562205,-1.1626729622140413,1.8845283513470572,1.9903848593437057,0.8053724247869747
0.40784689739407237,-0.9331525323861691,2.312264914874458,2.0305459705587277,0.6130119573273055
-1.0632011786086997,-0.1624290262458893,0.7271709506810395,1.9339868130611484,1.0754430756054165
1.4844107645487759,-1.1186487976627582,2.1173667601460138,2.1327215654179574,0.16385178234241973
1.209523750263548,-1.5914706875567382,2.912811447203701,2.17309038171867,-0.004984039307696529
0.45928133847345737,-1.4392560373221268,2.5141382740904126,1.9203864276094569,1.137228136721586
0.906765339479979,-1.1186487976627582,2.1859130483786307,1.965917070707684,0.9085336209161312
0.8390267115671737,0.21479354918563465,1.2134183165802368,1.5100436466501825,3.747140820787121
-0.33200084500887,-1.9120779272161068,2.3320874085322467,2.116558890150909,0.22168974086347937
0.4757458192362146,-0.5467927715874433,1.6658822213475022,2.0726857571148463,0.4086328423351244
-0.559073401005123,-1.0772944517672753,2.01941572406839,2.212618161041291,-0.16687164575577465
1.1730919672149127,-2.064292577450718,2.4445980085426338,2.2057496842755775,-0.14112201910930813
1.502831080372254,-0.8710972441232924,2.40825481631701,2.129253876013909,0.16267717689343425
1.222899979792381,-1.6825574973882347,2.29210925450746,1.5558134795046736,3.384333942417618
0.7152288840108268,-1.2602874562684603,2.9006363826092607,2.3796024343536946,-0.7514065011857562
-0.38049230740055273,-0.19466200496179298,2.1173667601460138,2.0599259316290714,0.45891750418443045
-0.620754272960366,-1.9120779272161068,2.5637688142872,2.306516356537863,-0.508645162748416
1.340218022442242,-2.260531392236612,2.3896616754701983,2.2482973248513,-0.3041773697915889
0.7977591597693992,-2.260531392236612,2.22952634784244,2.251049905003372,-0.3155752769656157
-0.8519122731262042,-1.209735607494255,2.7157737137416365,2.249005592301423,-0.30918012853663446
